orig_result,0_loss_pro,0_loss_neg,0_win_pro,0_win_neg,0_draw_pro,0_draw_neg,0_area_score,1_loss_pro,1_loss_neg,1_win_pro,1_win_neg,1_draw_pro,1_draw_neg,1_area_score,2_loss_pro,2_loss_neg,2_win_pro,2_win_neg,2_draw_pro,2_draw_neg,2_area_score,3_loss_pro,3_loss_neg,3_win_pro,3_win_neg,3_draw_pro,3_draw_neg,3_area_score,4_loss_pro,4_loss_neg,4_win_pro,4_win_neg,4_draw_pro,4_draw_neg,4_area_score,5_loss_pro,5_loss_neg,5_win_pro,5_win_neg,5_draw_pro,5_draw_neg,5_area_score
1.0,0,48616,44618,0,131,19927,37,0,51835,48785,0,131,19927,37,0,42206,38139,0,132,18956,26,0,46747,41005,0,131,18556,37,0,36166,32411,0,144,16804,25,0,38963,35486,0,132,18066,26
1.0,2282,14582,14096,0,34,8108,7,2282,16580,16330,0,50,8824,7,2282,14196,10990,0,50,7906,4,2282,14879,12102,0,245,7906,4,2282,11900,9244,0,245,6981,7,1220,12208,9686,0,242,10342,7
1.0,0,104372,97234,765,39,37636,60,0,106226,104174,765,39,38495,60,0,89424,88695,765,42,34463,55,0,93475,92285,0,42,33494,55,0,82870,79563,0,41,31911,40,0,86424,83711,0,41,34854,41
1.0,2093,2352,2795,3892,309,4122,-12,2093,2547,4902,3892,338,4122,-12,2093,2547,4902,3892,338,4122,-12,2093,2547,4902,3099,420,3630,-12,2093,1801,4902,3099,426,3630,-12,2093,988,4902,2380,469,3630,-9
1.0,865,61121,52678,744,47,27497,41,865,62837,55397,0,47,27497,42,865,54030,45935,0,47,25156,21,0,54842,49178,0,47,26594,24,0,47531,41262,0,47,24468,23,0,46964,43636,0,81,24066,24
1.0,4704,25481,24894,3965,0,7596,1,4704,25481,26839,3965,0,7596,5,4704,16512,21331,4709,0,8388,0,4704,16512,22279,3965,0,8950,0,3012,12687,16410,2809,23,7682,-2,3012,12687,17249,2809,26,7682,0
1.0,0,55006,58360,0,14,30899,25,0,59457,61642,0,14,32898,30,0,50275,52264,0,14,27349,25,0,50976,55494,0,14,29021,27,0,43682,47249,0,14,24045,25,0,45499,50708,0,14,23358,26
1.0,1172,22945,30814,2011,50,9502,16,0,23484,34057,2011,54,9502,16,0,17979,27261,2011,73,9502,13,0,19173,28817,1107,73,10265,13,0,16702,22367,1107,73,10265,13,0,12408,22381,0,123,9635,14
1.0,1474,21937,28354,0,214,9790,26,1474,23298,31552,0,214,10577,26,1474,19447,24071,0,214,9790,17,785,19447,26230,0,279,11106,18,785,15185,20995,0,279,10306,15,785,15185,22035,0,279,9723,24
1.0,0,102288,84578,996,0,33564,49,0,104685,91193,996,0,34423,51,0,91607,76708,996,1,29448,50,0,95509,81458,0,1,31947,50,0,80723,69597,0,8,29467,50,0,84473,75041,0,8,31210,51
1.0,4496,12542,12598,3526,153,4763,13,0,12542,11591,1020,153,5586,14,0,11055,8672,1020,153,5586,5,0,11055,9834,1020,153,6518,5,0,11055,7798,1020,153,5873,4,0,11055,9103,1020,153,5873,4
0.0,51437,0,948,45140,11,12382,-38,40934,0,948,35146,11,12138,-38,41856,0,948,35146,11,12952,-38,30177,0,0,32343,21,10606,-38,31024,0,0,32343,21,11994,-38,24573,0,867,23434,29,9259,-39
1.0,0,11170,18356,788,1407,11346,-1,0,11913,19576,788,1407,11919,-1,0,8953,13991,1581,1407,11141,-1,748,8023,15428,1595,1170,9469,-4,1838,6108,13136,2563,918,10388,-5,1838,6851,14356,2563,918,10961,-5
0.0,37165,970,885,38250,49,18035,-36,28187,970,885,24699,49,18035,-36,29358,0,885,25693,72,17100,-36,18146,970,885,20425,157,17389,-36,20021,970,885,21101,157,19086,-36,15773,970,885,17811,72,16680,-36
0.0,23633,0,1839,16661,36,12076,-35,16399,0,1839,14986,38,10781,-35,14699,0,1839,12207,77,10440,-35,8824,0,1839,10415,77,10440,-35,8824,0,1839,11578,77,10440,-35,6281,0,1839,10173,79,9856,-32
1.0,0,58289,45214,0,78,17743,34,0,64665,48896,0,78,19389,34,0,56643,38851,0,78,18136,30,0,57489,43743,0,78,19680,30,0,50904,35404,0,78,18754,27,0,52365,38487,0,82,18754,27
0.0,51120,922,0,49068,73,15063,-39,38438,1778,0,38293,73,8972,-31,38419,922,0,36308,73,13784,-38,29317,1778,0,25895,73,8355,-32,30301,856,0,27462,73,8355,-33,21691,856,0,24663,110,8355,-28
1.0,616,14624,15176,902,406,6178,23,616,16086,17246,902,406,5577,23,616,15269,15100,902,406,4651,20,616,16257,15963,0,406,4651,20,616,16257,13885,0,406,5519,19,616,16257,14876,0,455,5519,19
1.0,5866,19073,17399,8452,248,2969,-1,5866,19073,18273,6395,248,3957,-1,5866,19073,15220,6395,248,3957,-2,5866,19073,17373,6395,248,3957,-1,5866,19073,16136,6395,248,4622,-1,5866,19073,18111,6395,254,4622,-1
1.0,1917,20410,19126,1557,261,6472,20,1917,20410,21186,1557,261,7275,20,1917,17117,18184,2439,261,7948,20,1917,17852,19016,1622,261,8999,20,2702,14783,15793,1622,261,8997,20,2702,15718,15793,740,261,9609,20
1.0,2950,9323,5989,8506,124,7102,-2,905,9323,6958,4345,124,7102,-2,905,8112,5786,4345,135,7015,-9,0,8331,5836,2632,124,8615,-9,0,8331,4756,2632,124,8615,-2,0,8988,5794,2632,124,9378,-2
0.0,37823,2031,2026,43333,166,17133,-49,30339,2031,2026,36702,168,15666,-42,33113,2031,2026,38283,168,18104,-42,25479,2031,2026,30919,172,17406,-41,27519,1141,2026,26718,210,13290,-45,22309,2031,2026,29965,189,16058,-38
0.0,22674,3286,3845,16349,0,11253,-23,17676,3286,3845,14219,0,9709,-17,18726,2457,3845,12530,11,10731,-24,13728,2457,3845,10272,11,9187,-18,14634,2457,3037,10272,30,9187,-18,10826,2457,3037,8552,30,7675,-17
1.0,5864,15211,19489,5421,189,4469,20,5308,12148,21263,3906,189,5309,21,5308,10235,16916,3906,220,4341,10,5308,10235,19629,3906,220,4341,17,3494,7354,14817,2232,120,5523,10,2491,7158,16475,1356,89,5046,13
1.0,2997,11736,12589,4944,166,1315,-9,2997,11736,13813,3758,166,2240,-9,2997,11736,10831,3758,166,2797,-9,2148,6730,10619,1751,182,3599,-9,2148,6145,10619,2784,182,2674,-10,1258,6145,10619,0,182,2674,-10
0.0,75944,0,0,70308,27,15282,-42,58675,0,0,54890,27,12848,-31,57586,0,0,59746,52,15704,-42,43877,0,0,48868,52,12430,-33,45503,638,917,47140,52,16120,-32,34046,638,917,35455,52,14697,-31
1.0,1179,32619,32798,836,98,10315,14,1179,33539,36296,0,98,11087,14,1179,26477,28603,0,98,9613,11,1179,26477,30586,0,98,9613,11,1179,19334,23930,0,98,9028,11,1179,13564,25195,0,98,9656,11
2.0,6398,4675,3813,2996,1315,3796,6,5719,3720,4789,1867,1317,3796,9,6398,3646,4981,2996,1315,3796,0,5719,2691,5957,1867,1317,3796,3,5483,3646,4233,1867,847,5244,0,5833,2691,5209,1848,900,5191,0
0.0,11529,8408,9516,10793,52,3207,1,7674,8408,10270,5335,58,3207,5,7674,7552,6678,5335,71,4143,0,5253,7552,7515,3171,71,4143,1,5253,6753,5571,3171,71,4143,1,2340,6753,6810,3171,71,4143,-2
0.0,40161,791,885,47220,33,16972,-33,28729,791,885,32739,33,16972,-32,29474,791,885,34140,33,17561,-37,21011,0,885,23193,33,17752,-34,21640,0,885,23849,33,18410,-34,15690,0,885,19813,38,15543,-33
1.0,6323,5335,6778,5727,153,6851,-16,5528,4478,6778,3141,210,6851,-12,5528,2548,4815,3141,237,6851,-12,5528,2548,4815,1075,237,6092,-12,4472,2548,3368,3240,237,5956,-12,4472,2548,4815,0,237,7591,-12
1.0,0,55384,47112,0,47,17241,32,0,54353,50202,0,281,17241,32,0,47848,41552,0,47,13903,31,0,47848,44409,0,47,13903,31,0,39336,37456,0,281,14467,27,0,40547,40537,0,281,14467,27
1.0,0,36510,26701,830,45,18783,27,0,36510,28915,830,45,20228,27,0,32095,22955,830,45,17877,26,0,32095,24969,830,45,19427,27,0,31209,20399,830,71,20099,17,0,31209,22476,830,71,20768,17
1.0,2387,35746,31306,750,180,8729,17,2387,37556,34714,750,180,9217,17,2387,29872,28090,750,180,8392,17,2387,30718,31103,750,180,9880,17,2387,29487,25640,750,232,9431,9,2387,30333,28653,750,232,10919,9
1.0,735,35606,37976,0,74,10010,25,735,34651,41706,0,74,11627,25,735,31084,34493,0,74,9875,15,0,31930,36852,0,74,10577,16,0,25536,31626,0,74,10577,16,0,26726,33543,0,74,11397,16
1.0,0,13602,18621,0,31,15851,3,0,13602,20077,0,44,15851,4,0,12600,16523,0,44,16813,4,0,13678,17671,0,45,16256,5,0,11863,15067,0,45,14886,4,0,13678,16296,0,45,15564,5
0.0,59469,1606,1776,61172,10,12208,-37,45651,1606,1776,43863,10,10946,-37,49298,2462,885,49869,10,13952,-39,36835,2462,1776,34890,10,10048,-37,38531,2462,1776,35478,10,11294,-37,27719,1502,885,33812,24,11931,-41
1.0,0,105685,98150,0,92,25727,58,0,111911,104813,0,92,29930,58,0,96162,91170,0,92,26044,54,0,95305,95029,0,92,27416,54,0,81136,81935,0,92,26044,43,0,90067,85521,0,92,31215,44
1.0,3560,6951,10341,793,135,16893,-4,3560,6271,12382,793,135,16181,-4,3560,5461,9223,793,135,15390,-5,2721,4451,10363,0,137,14782,-5,2721,3641,7204,0,137,13991,-6,2721,3641,8138,0,137,13991,-5
1.0,0,48117,47695,744,52,27362,26,0,49963,54350,0,52,26092,26,0,42570,43648,0,52,21840,26,0,43937,47083,0,58,22602,26,0,39164,37450,0,52,21349,25,0,33394,40792,0,58,20489,26
1.0,1261,77210,55261,2189,0,24028,54,1261,79439,60598,2189,0,25619,54,1261,70084,52693,2189,48,23847,41,1261,71089,55915,2189,48,26317,41,0,67782,47549,996,48,22796,44,0,68286,50515,996,48,22796,45
1.0,0,15119,19883,418,64,6537,16,0,17760,21882,418,64,6537,16,0,15571,16694,418,70,7170,10,0,15571,18429,418,70,8048,11,0,14860,15270,418,70,8048,10,0,14860,16069,418,70,8048,16
0.0,2852,4300,4462,0,115,4416,-13,2852,4300,6086,0,130,4416,-13,2852,4300,6086,744,301,4416,-13,2852,4300,6086,0,130,4416,-12,2852,3643,5347,0,130,4416,-12,2852,3643,5347,0,155,5087,-12
0.0,779,1915,9643,1673,163,4581,13,0,1915,10755,1673,166,4581,13,0,1915,8773,1673,299,5905,12,0,1915,9885,1673,302,5905,12,0,923,8816,1673,340,4926,-10,0,923,9593,1673,644,4926,-10
0.0,20096,12880,6231,19505,362,4564,-5,14467,12880,6231,14589,376,4564,-5,14750,10764,6231,16442,362,4232,-5,11003,10764,6231,12406,376,4232,-5,11003,8568,6231,11530,376,4232,-17,8121,8803,6231,7440,376,4232,-17
0.0,58120,0,0,61834,281,16909,-37,43804,0,0,51731,293,15305,-36,45032,0,0,41607,281,15922,-34,32273,0,862,37159,293,14634,-31,33182,0,862,37159,293,16022,-32,26428,0,862,27887,293,12657,-31
1.0,1844,32322,31056,1887,33,10798,19,966,32322,34724,1887,33,11512,19,966,28941,26224,1887,33,10120,7,966,31100,27421,926,37,11059,10,966,24928,21872,926,37,10263,9,966,24928,23234,926,37,10263,9
1.0,0,2631,4659,450,21,6171,-1,0,2631,5887,450,21,6171,-1,0,1682,4156,450,188,6171,-2,0,1682,4844,450,188,6171,-1,0,701,3616,450,188,4520,-2,0,1682,4528,450,191,6171,-1
1.0,0,28721,25050,3301,12,9410,14,0,29464,28069,2257,12,10144,14,0,29464,22138,2257,14,10144,11,0,29397,25245,2257,14,11920,11,0,26756,20725,2257,26,11288,2,0,26323,21677,1149,126,11288,2
1.0,4417,17777,17519,2429,1361,4395,12,4417,18733,18881,1715,1361,3617,12,4417,15221,13330,2429,1361,4395,12,3578,15073,14021,1721,1376,5235,12,3578,13517,12178,1715,1383,2757,12,887,14792,12437,714,1405,5071,11
1.0,0,31589,28305,1533,10,12773,7,0,32435,29948,1533,13,12945,8,0,23643,23188,0,19,12968,12,0,24489,24831,0,22,13957,12,0,18873,20430,0,22,13031,8,0,22061,21852,0,22,13684,9
1.0,2918,8076,14062,1166,273,11066,16,2918,8076,16065,1166,273,11897,16,2918,7360,12931,1166,267,10501,16,2918,7360,13671,1166,267,10501,-18,2918,7360,11403,1166,286,9450,-18,2918,7360,11403,1166,319,8689,-18
1.0,7553,3857,5536,10002,136,6951,-9,5233,3857,5536,9095,136,6951,-9,5233,2910,5536,9095,136,6951,-9,5020,2910,6338,4205,136,6951,-9,2804,2910,4509,3505,143,5018,-10,4669,2910,6338,2426,285,6214,-9
0.0,0,6826,8289,8396,9,2978,2,0,6826,9090,6194,9,3449,5,0,6826,7785,6194,60,4159,4,0,6826,8847,5270,98,3688,5,0,4077,7680,5270,98,4261,3,0,4077,7680,4292,98,4261,3
1.0,5015,6481,9711,0,45,8030,-13,5015,5377,10908,0,45,6860,-8,5015,4442,7955,0,49,6860,-8,5015,4442,8897,0,67,6860,-8,5015,5377,6589,0,68,7441,-9,3823,6007,7329,0,77,7531,14
0.0,41252,0,1007,42500,23,16056,-39,32481,0,1007,32184,23,13355,-35,35552,777,1007,39154,23,16828,-34,27592,777,1007,31941,32,15222,-31,29654,777,1007,26946,23,17664,-34,22649,0,1007,27196,32,13847,-31
0.0,52054,0,885,50941,99,13424,-31,38224,0,885,42227,125,13424,-31,36434,0,1991,42425,99,8705,-19,26115,0,1991,33600,99,8357,-18,27245,0,1991,33600,99,8357,-23,19020,0,885,25618,125,6967,-23
1.0,3840,4958,9479,2598,398,5407,8,2751,4958,9479,968,398,5893,12,2751,4168,6351,968,438,5157,12,2751,4168,7421,968,438,5157,12,2751,1717,6120,968,443,5157,12,1944,1717,5999,0,270,5138,13
0.0,17658,3935,1657,16631,250,3533,-6,9037,3935,1657,9867,250,2610,-5,9294,2914,1657,10727,250,3015,-7,5261,3319,1657,7562,263,2092,-4,6067,2469,1657,6628,330,2092,-4,4442,2914,1657,4932,317,2092,-5
1.0,1775,22935,23989,4834,169,4955,4,934,22935,25645,946,348,4955,4,934,20039,18938,946,348,4189,7,934,19861,20492,946,348,3926,6,934,13119,15779,946,348,4189,9,934,13119,16947,946,355,4189,12
1.0,0,25177,27084,1795,421,6801,12,0,26112,27996,996,570,6075,12,0,24455,22937,996,570,6742,11,0,24455,24407,996,595,7306,11,0,18379,19883,996,599,6742,10,0,18379,21353,996,624,7306,10
1.0,5166,11786,10960,6814,80,4391,3,4008,13039,12081,3084,86,5237,3,4879,11385,9840,3084,86,4391,0,4879,11385,10974,1955,351,4391,0,4879,10132,8592,1955,351,3696,-4,3169,8344,10974,2538,363,5083,0
0.0,22100,6078,1002,24087,88,2612,-27,13812,6078,1002,18161,88,2612,-23,13812,4173,1002,17174,88,2612,-23,7094,3953,1802,16827,96,3312,-18,7012,2031,1002,18667,88,3311,-19,4709,3953,1802,15039,96,3312,-17
0.0,13062,2853,3002,8122,84,9164,-18,9396,2853,1783,6201,107,9164,-18,9923,2346,1783,5535,84,8244,-18,7353,3044,1080,4565,107,9578,-18,7353,1742,1080,4565,110,9578,-18,4803,1742,1080,2232,110,8864,-21
1.0,1029,20192,20677,744,117,8751,7,1029,20192,22619,744,117,8751,7,1029,18498,16728,0,117,8153,10,1029,19336,17528,0,117,8153,11,1029,14814,15165,0,131,6925,11,1029,15867,15251,0,132,8710,18
0.0,62831,0,781,50409,34,22576,-40,46671,0,781,41425,34,18482,-35,50169,0,781,38017,34,17887,-35,42013,0,781,31972,42,17070,-34,45021,0,781,35200,34,16191,-34,37228,0,781,30353,34,15035,-34
0.0,21598,1999,2149,15336,49,4033,-16,16624,1999,2149,11761,49,3051,-15,16624,958,2149,11761,49,3051,-21,11019,1822,954,5190,62,3051,-18,11019,864,954,5190,62,3051,-19,8705,864,1731,5165,49,3051,-17
0.0,43946,0,1646,53359,41,13405,-33,31480,0,1646,41264,41,11122,-33,32378,0,1646,42897,41,11691,-33,22310,797,2936,37422,64,10720,-33,22269,0,885,32968,59,11097,-34,13794,0,885,29745,63,11097,-34
0.0,39957,970,0,36093,61,9528,-7,28810,970,0,24909,61,9528,-7,31572,1521,0,29880,61,9916,-6,20474,1521,0,20455,61,9916,-6,19858,1521,0,18432,61,10754,-18,12840,970,1215,12877,61,7218,-18
1.0,865,34113,40113,0,28,15767,27,0,36089,43474,0,28,16474,27,1107,21817,33602,0,28,15336,21,1107,24021,35797,0,28,17331,23,1107,20429,28723,0,28,15137,23,1107,20429,30905,0,28,16775,23
0.0,21437,635,0,21109,307,8328,-21,15495,635,0,14867,322,7192,-21,16157,635,1257,16676,112,6521,-21,10991,738,1257,11685,112,5648,-22,12687,802,1257,13792,112,5139,-24,8488,738,1257,10127,112,4870,-22
2.0,8780,2933,8310,5529,6,3628,-5,5485,2933,9482,4671,14,3628,2,5485,765,8704,4646,14,2981,1,5498,892,8310,1701,6,2890,-2,4426,1655,7666,3733,14,1678,4,4246,0,8449,1824,6,1585,-2
0.0,9254,4504,4289,9176,113,4435,-16,7166,4504,4289,5845,113,5324,-16,7290,3748,4289,3893,113,4435,-19,5299,3619,3402,3977,142,5324,-19,5299,2149,2511,3977,142,5324,-22,4695,3207,4289,2613,113,5324,-19
1.0,0,26623,27106,0,278,10385,16,0,28702,29025,0,278,11255,16,0,22051,23176,0,278,10670,16,0,24660,24344,0,278,10670,17,0,19757,18755,0,278,11193,15,0,19748,19566,0,278,12473,12
0.0,23580,15651,11932,18608,1484,3812,-5,19153,15651,13246,14413,1355,3567,-5,19153,12650,10829,14413,1355,3363,-8,13782,12832,9600,9306,1113,3404,-2,13782,10037,9600,8664,1113,3404,1,12664,9855,9909,5328,1365,3826,5
1.0,0,44833,40654,1319,137,16545,26,0,46365,43959,1319,146,17141,26,0,38037,33360,1319,137,12511,22,0,39700,35847,701,137,17147,22,1296,26969,28631,1319,137,11340,21,1296,28501,31033,1319,146,11936,21
1.0,1090,27448,29683,2276,83,9695,8,1090,30317,31950,701,83,9475,9,1090,27035,25081,701,259,9363,6,1090,30163,27458,701,259,11427,9,2291,27216,22638,701,83,11396,7,2291,28383,23907,701,259,11284,9
1.0,759,27780,30327,0,162,21109,20,759,31652,32870,0,162,20513,20,759,25965,26904,0,166,16464,15,759,24725,29073,0,162,19447,16,1544,19019,23947,0,167,16705,13,1544,21099,26490,0,167,16109,13
0.0,67632,0,0,64765,0,17883,-40,52080,0,0,49383,0,14698,-40,47287,0,0,52340,45,18063,-40,35080,0,0,44711,45,15870,-35,35991,0,0,39770,45,15707,-40,25105,0,0,31532,45,15499,-40
1.0,1228,7993,13471,3851,10,5720,15,1228,7993,16984,3851,32,5720,30,1228,7993,13583,2917,32,4738,27,1228,7993,14745,965,32,4738,31,1228,7993,12445,965,32,4738,31,1228,8122,13527,965,35,4738,31
1.0,7362,10898,13750,5491,294,5638,-2,5124,12471,15514,4448,294,2569,-2,3955,11807,12188,5365,294,2569,-6,3955,11204,12188,2724,294,2569,-6,3955,11204,8389,2724,294,3240,-9,3955,9840,9523,1773,337,3240,-9
2.0,6684,8769,5277,5860,82,4868,0,6684,8769,6754,4891,88,4149,0,6684,6959,5557,4891,88,5650,-9,3908,8769,5667,2574,91,4310,-9,3908,5982,4673,2574,91,4310,-9,3908,6959,5649,1518,114,5868,-10
0.0,40010,995,1780,33340,66,16836,-37,30930,995,1780,28505,66,15164,-27,32565,0,1780,25538,66,15322,-28,26433,838,1780,20677,68,15322,-27,29405,995,1780,24217,66,16701,-28,22727,0,800,19339,66,12993,-30
1.0,1828,10984,8744,665,57,12524,3,1828,12647,10700,0,57,12524,6,1828,11543,7146,0,62,11225,6,1828,10730,9045,0,62,11225,6,1828,10765,7817,0,74,11784,6,1828,10765,8673,0,92,12003,32
1.0,0,13425,13369,0,71,7401,6,0,14219,14375,0,71,7886,6,0,12404,10336,0,75,5669,4,0,13198,11342,0,75,6154,4,0,10532,8484,0,84,5075,1,0,10532,9310,0,152,5075,1
0.0,109301,0,0,101908,10,37868,-76,90795,0,0,82827,15,31557,-76,90786,0,0,79317,10,35831,-58,73824,0,0,72937,15,29520,-66,76957,0,0,75090,15,30306,-66,62848,0,0,58771,15,27105,-57
1.0,3091,25336,29711,3309,139,9051,17,3091,25336,31925,2049,139,10700,18,3091,23493,26442,2180,239,8592,16,3091,23493,27608,920,242,10241,17,3091,23493,24272,1449,242,10241,16,3091,23493,25063,920,356,10846,17
0.0,6473,3695,4645,3080,75,7521,-3,6473,3695,4645,1655,85,7521,-6,4389,2693,3585,3080,83,8314,-7,4389,2693,4645,2448,115,7382,-6,1981,2693,1852,3080,83,8314,-8,4065,2010,4513,1655,93,9114,-25
1.0,3445,29525,26101,5191,28,5633,-6,2073,30487,27062,3247,28,5633,-4,2073,22264,18570,3247,28,4851,-4,0,22988,20494,3247,37,4851,-4,0,19795,14872,3247,37,3762,-4,2073,13466,16223,3368,29,4875,2
1.0,2858,44669,53809,543,207,14821,30,2858,49757,58947,543,207,18003,30,3606,44297,45531,543,207,14130,30,922,43962,48916,543,223,15258,13,922,39725,40421,543,223,13387,12,922,40489,42760,543,223,13387,13
0.0,34252,938,1997,42587,45,15521,-26,21601,938,1997,33873,47,11870,-26,22395,938,885,36242,73,14914,-26,14187,938,1997,28179,75,13366,-25,15323,938,1997,30271,75,13890,-25,8930,938,885,22820,75,12043,-25
1.0,3579,13147,14043,3376,149,6921,-2,2794,13147,15064,2429,155,7767,-2,1810,8075,11939,2429,155,7303,-2,1810,7392,11939,749,155,8750,-2,1810,6473,9792,749,155,10224,-11,847,7007,10783,749,169,10224,-9
1.0,1585,39348,39123,861,12,15508,9,865,39348,41928,861,29,15508,12,1585,40526,33911,861,12,16856,10,865,40526,36716,861,29,16856,12,1585,35220,29994,861,12,15116,11,865,27581,32639,861,29,15722,11
1.0,599,25018,27339,0,182,12640,15,599,26028,29586,0,211,13631,15,599,20545,22676,0,211,13033,11,0,20545,23593,0,211,13033,15,599,14049,18617,0,236,11133,7,0,14049,19534,0,236,11133,11
1.0,13179,1856,2391,3915,298,4335,1,9100,1856,2391,3915,307,5166,5,10207,1856,2391,4707,348,5166,4,6258,1856,2391,3914,348,5166,1,5151,0,1559,2254,292,5849,6,3401,0,1559,2254,292,5849,6
1.0,2778,5027,10291,1468,149,5986,6,780,5827,11092,723,154,5986,7,2778,4037,10078,1468,172,5813,5,2778,4037,11028,1468,266,6842,10,2778,4037,9797,1468,317,7445,10,2778,4037,9797,723,349,5905,10
0.0,3304,5886,8117,883,134,12898,-14,1054,5886,10080,883,180,12898,-14,2016,5886,8189,883,180,12898,-14,2016,5886,9447,883,199,13597,-14,2016,5099,8189,529,180,12771,-14,2016,5099,9447,529,199,13470,-14
1.0,2040,1677,1645,452,191,5205,-11,2040,1677,2742,452,286,5205,-10,2040,1677,1982,452,312,5751,-10,2040,1677,3017,452,312,5751,-7,2752,981,3471,1259,267,6242,-8,2752,981,4568,1259,362,6242,-7
1.0,0,27854,33961,0,112,18295,16,0,26929,38052,0,112,18295,16,0,24836,32381,0,112,18295,15,0,25519,34810,0,112,19914,15,0,20927,30102,0,112,18536,15,0,19972,32148,0,112,18536,19
0.0,21490,3615,6470,18435,168,6957,-2,16151,3615,8247,15272,168,5977,-2,14833,3709,5237,14419,250,4546,-2,8630,3217,7347,10996,206,4546,2,8630,2129,6114,10076,206,5416,-6,7203,3666,7218,6463,194,5210,-8
1.0,890,8774,11997,955,33,7311,6,890,8774,13994,0,33,8118,3,890,7944,9983,0,33,7240,3,890,9370,12090,0,33,8158,4,890,7728,10057,1052,33,8893,3,0,6822,11236,0,34,8893,9
1.0,3683,4765,3928,7349,156,5644,-16,2707,4765,3928,4200,156,4844,0,2707,2444,2947,6018,205,5644,-16,2707,2444,5040,2753,156,4844,-6,2707,2444,4059,2753,205,4844,-7,2707,2861,7192,3570,173,4844,-3
0.0,16966,1791,2016,6624,204,7346,-24,12338,1791,2016,6624,229,7346,-27,11437,917,2848,5711,206,7874,-30,7723,917,2848,5711,231,7874,-33,8597,917,2848,5711,291,8667,-21,6980,1551,1717,4556,255,7338,-13
1.0,0,54443,52737,0,15,20323,25,0,54443,56393,0,36,21214,25,0,44822,46163,0,36,16152,24,0,46241,49177,0,36,15461,24,0,40640,41894,0,45,15401,24,0,40640,44075,0,45,17079,24
1.0,889,9663,12780,1658,320,9243,-12,889,9663,15046,1658,320,9959,-11,889,7769,11366,1658,320,9959,-11,889,7769,12505,852,393,9959,-11,889,3973,10339,1765,393,9400,-8,889,3973,10339,852,393,9400,-8
1.0,0,24658,23452,2470,28,17595,26,0,28505,26933,2470,106,20306,26,0,26475,19667,2470,106,20204,25,0,26475,22677,2470,106,20204,25,0,22332,18352,2470,106,18944,25,0,22332,20297,1755,106,17282,25
1.0,2008,12221,11555,4310,95,4697,20,878,12221,13567,3409,95,4697,17,878,11455,10412,3409,117,4697,5,878,12285,11868,3409,117,4697,6,878,12285,10108,3409,117,4697,5,878,12285,11074,3409,117,4697,5
0.0,1216,6317,10937,754,42,8098,4,1216,6926,12104,754,42,7240,4,1216,6222,8183,754,53,7240,3,1216,7166,9169,754,62,7240,6,1216,5878,7111,754,151,6592,3,1216,6822,8097,754,160,6592,6
0.0,22283,2318,4791,18375,44,6768,-18,13863,2318,4893,16420,44,7467,-18,14834,2318,5528,16420,44,8224,-18,8777,3274,5528,13773,44,8930,-7,8878,2318,5528,13773,44,9582,-7,4948,2369,3824,9011,54,5964,-8
1.0,856,9375,10757,1472,16,4962,10,856,9375,11785,1472,16,4962,10,856,6797,9030,1472,16,4962,7,0,5702,9962,1472,25,4962,8,0,3633,7743,1472,47,4259,11,856,4728,8864,1472,86,4809,12
1.0,1234,7297,13690,4118,353,5396,13,0,6391,16687,3282,353,5338,10,1722,4628,13841,4272,353,6208,10,0,6391,13374,961,353,4350,13,0,5454,11442,2014,353,5123,13,0,5431,12693,961,418,5229,15
0.0,40390,4311,6868,34628,17,11873,-20,27991,4311,6868,26807,17,10611,-8,27991,1937,5586,27614,36,10611,-9,19658,2641,5586,22645,36,10907,-3,20521,1937,2059,25247,28,12918,-10,13702,2897,3013,20502,28,12918,-9
2.0,7051,12076,11827,9247,27,4731,-5,3705,12076,13616,4816,27,6077,5,2597,10993,9407,4816,27,6077,-1,2597,6491,11254,2082,36,6529,11,2597,6491,7045,2082,36,6529,5,2597,6491,7045,845,61,8895,6
1.0,2871,12989,9551,6309,167,5290,-2,712,13993,12622,4993,168,5794,-2,712,13993,10609,4993,168,5794,-2,712,12826,10609,2728,217,6359,-2,712,10323,9140,2728,217,4806,-4,712,12826,11320,2728,217,6830,-3
0.0,21003,1586,1982,22793,283,6827,-17,16337,3207,1982,17161,283,6827,-10,14602,1586,1901,13633,283,8545,-11,10307,2235,2951,10984,290,6245,-9,12069,2235,1901,10984,290,8545,-10,7973,2235,1901,8136,290,7635,-10
1.0,1207,5245,16206,0,124,10234,19,0,5928,17318,0,151,10234,22,0,5145,14412,0,156,7560,22,0,5145,15483,0,156,7560,22,1207,3461,13224,0,124,9173,33,0,3330,13985,0,156,6428,22
